taxon_key,taxon_label,connected_domains,relationship_count,n_climate,n_conservation,n_literature,n_media,n_mycorrhiza,n_occurrences,n_pollinators,n_traits
taxon:2177,Mormodes andreettae,climate,1,1,0,0,0,0,0,0,0
taxon:2179,Mormodes aromatica,climate,1,1,0,0,0,0,0,0,0
taxon:2180,Eulophia saundersiana,climate,1,1,0,0,0,0,0,0,0
taxon:2181,Eulophia saxicola,climate,1,1,0,0,0,0,0,0,0
taxon:2182,Eulophia schaijesii,climate,1,1,0,0,0,0,0,0,0
taxon:2184,Eulophia schweinfurthii,climate,1,1,0,0,0,0,0,0,0
taxon:2186,Eulophia segawae,climate,1,1,0,0,0,0,0,0,0
taxon:2187,Eulophia seleensis,climate,1,1,0,0,0,0,0,0,0
taxon:2188,Eulophia serrata,climate,1,1,0,0,0,0,0,0,0
taxon:2189,Eulophia seychellarum,climate,1,1,0,0,0,0,0,0,0
taxon:2191,Eulophia sooi,climate,1,1,0,0,0,0,0,0,0
taxon:2192,Eulophia spatulifera,climate,1,1,0,0,0,0,0,0,0
taxon:2193,Eulophia speciosa,climate,1,1,0,0,0,0,0,0,0
taxon:2194,Catasetum mattosianum,climate,1,1,0,0,0,0,0,0,0
taxon:2195,Catasetum meeae,climate,1,1,0,0,0,0,0,0,0
taxon:2196,Catasetum merchae,climate,1,1,0,0,0,0,0,0,0
taxon:2197,Catasetum micranthum,climate,1,1,0,0,0,0,0,0,0
taxon:2198,Catasetum microglossum,climate,1,1,0,0,0,0,0,0,0
taxon:2199,Catasetum mojuense,climate,1,1,0,0,0,0,0,0,0
taxon:2200,Catasetum monzonense,climate,1,1,0,0,0,0,0,0,0
taxon:2201,Catasetum moorei,climate,1,1,0,0,0,0,0,0,0
taxon:2202,Catasetum multifidum,climate,1,1,0,0,0,0,0,0,0
taxon:2204,Catasetum nanayanum,climate,1,1,0,0,0,0,0,0,0
taxon:2205,Mormodes atropurpurea,climate,1,1,0,0,0,0,0,0,0
taxon:2206,Mormodes aurantiaca,climate,1,1,0,0,0,0,0,0,0
taxon:2207,Mormodes aurea,climate,1,1,0,0,0,0,0,0,0
taxon:2208,Mormodes auriculata,climate,1,1,0,0,0,0,0,0,0
taxon:2209,Mormodes badia,climate,1,1,0,0,0,0,0,0,0
taxon:2211,Mormodes buccinator,climate,1,1,0,0,0,0,0,0,0
taxon:2212,Mormodes calceolata,climate,1,1,0,0,0,0,0,0,0
taxon:2213,Mormodes powellii,climate,1,1,0,0,0,0,0,0,0
taxon:2214,Mormodes carnevaliana,climate,1,1,0,0,0,0,0,0,0
taxon:2218,Mormodes claesiana,climate,1,1,0,0,0,0,0,0,0
taxon:2219,Mormodes colossus,climate,1,1,0,0,0,0,0,0,0
taxon:2220,Mormodes convoluta,climate,1,1,0,0,0,0,0,0,0
taxon:2221,Mormodes cozticxochitl,climate,1,1,0,0,0,0,0,0,0
taxon:2223,Mormodes dasilvae,climate,1,1,0,0,0,0,0,0,0
taxon:2225,Mormodes densiflora,climate,1,1,0,0,0,0,0,0,0
taxon:2228,Mormodes escobarii,climate,1,1,0,0,0,0,0,0,0
taxon:2229,Mormodes estradae,climate,1,1,0,0,0,0,0,0,0
taxon:2231,Mormodes frymirei,climate,1,1,0,0,0,0,0,0,0
taxon:2232,Mormodes goianensis,climate,1,1,0,0,0,0,0,0,0
taxon:2233,Mormodes guentherianum,climate,1,1,0,0,0,0,0,0,0
taxon:2234,Catasetum napoense,climate,1,1,0,0,0,0,0,0,0
taxon:2236,Catasetum nhamundaense,climate,1,1,0,0,0,0,0,0,0
taxon:2237,Catasetum planiceps,climate,1,1,0,0,0,0,0,0,0
taxon:2238,Catasetum pleidactylon,climate,1,1,0,0,0,0,0,0,0
taxon:2239,Catasetum pulchrum,climate,1,1,0,0,0,0,0,0,0
taxon:2241,Catasetum purum,climate,1,1,0,0,0,0,0,0,0
taxon:2242,Catasetum purusense,climate,1,1,0,0,0,0,0,0,0
taxon:2243,Catasetum pusillum,climate,1,1,0,0,0,0,0,0,0
taxon:2245,Catasetum queirozii,climate,1,1,0,0,0,0,0,0,0
taxon:2246,Catasetum randii,climate,1,1,0,0,0,0,0,0,0
taxon:2247,Catasetum rectangulare,climate,1,1,0,0,0,0,0,0,0
taxon:2248,Catasetum regnellii,climate,1,1,0,0,0,0,0,0,0
taxon:2250,Catasetum richteri,climate,1,1,0,0,0,0,0,0,0
taxon:2251,Catasetum ricii,climate,1,1,0,0,0,0,0,0,0
taxon:2252,Catasetum tabulare,climate,1,1,0,0,0,0,0,0,0
taxon:2253,Catasetum taquerense,climate,1,1,0,0,0,0,0,0,0
taxon:2254,Catasetum tavaresii,climate,1,1,0,0,0,0,0,0,0
taxon:2256,Catasetum telespirense,climate,1,1,0,0,0,0,0,0,0
taxon:2257,Catasetum tenebrosum,climate,1,1,0,0,0,0,0,0,0
taxon:2258,Catasetum tenuiglossum,climate,1,1,0,0,0,0,0,0,0
taxon:2261,Catasetum tomasellii,climate,1,1,0,0,0,0,0,0,0
taxon:2263,Mormodes gurupiensis,climate,1,1,0,0,0,0,0,0,0
taxon:2264,Mormodes hoehnei,climate,1,1,0,0,0,0,0,0,0
taxon:2265,Mormodes hookeri,climate,1,1,0,0,0,0,0,0,0
taxon:2266,Mormodes horichii,climate,1,1,0,0,0,0,0,0,0
taxon:2267,Mormodes ignea,climate,1,1,0,0,0,0,0,0,0
taxon:2268,Mormodes issanense,climate,1,1,0,0,0,0,0,0,0
taxon:2269,Mormodes jamanxinensis,climate,1,1,0,0,0,0,0,0,0
taxon:2271,Mormodes lancilabris,climate,1,1,0,0,0,0,0,0,0
taxon:2272,Mormodes lawrenceana,climate,1,1,0,0,0,0,0,0,0
taxon:2273,Mormodes lineata,climate,1,1,0,0,0,0,0,0,0
taxon:2274,Mormodes lobulata,climate,1,1,0,0,0,0,0,0,0
taxon:2275,Mormodes luxata,climate,1,1,0,0,0,0,0,0,0
taxon:2277,Mormodes maculata,climate,1,1,0,0,0,0,0,0,0
taxon:2278,Mormodes maculata,climate,1,1,0,0,0,0,0,0,0
taxon:2279,Catasetum triodon,climate,1,1,0,0,0,0,0,0,0
taxon:2282,Catasetum uncatum,climate,1,1,0,0,0,0,0,0,0
taxon:2283,Catasetum villegasii,climate,1,1,0,0,0,0,0,0,0
taxon:2284,Catasetum vinaceum,climate,1,1,0,0,0,0,0,0,0
taxon:2285,Catasetum viridiflavum,climate,1,1,0,0,0,0,0,0,0
taxon:2286,Catasetum x aikoae,climate,1,1,0,0,0,0,0,0,0
taxon:2287,Catasetum x altaflorestense,climate,1,1,0,0,0,0,0,0,0
taxon:2288,Catasetum x angelae,climate,1,1,0,0,0,0,0,0,0
taxon:2289,Catasetum x apolloi,climate,1,1,0,0,0,0,0,0,0
taxon:2290,Catasetum x canaense,climate,1,1,0,0,0,0,0,0,0
taxon:2291,Catasetum x crassispinum,climate,1,1,0,0,0,0,0,0,0
taxon:2292,Catasetum x dasilvae,climate,1,1,0,0,0,0,0,0,0
taxon:2293,Catasetum x dunstervillei,climate,1,1,0,0,0,0,0,0,0
taxon:2294,Catasetum x tapiriceps,climate,1,1,0,0,0,0,0,0,0
taxon:2295,Catasetum x validsonianum,climate,1,1,0,0,0,0,0,0,0
taxon:2297,Catasetum x wendlingeri,climate,1,1,0,0,0,0,0,0,0
taxon:2302,Dressleria bennettii,climate,1,1,0,0,0,0,0,0,0
taxon:2303,Dressleria dilecta,climate,1,1,0,0,0,0,0,0,0
taxon:2304,Dressleria dodsoniana,climate,1,1,0,0,0,0,0,0,0
taxon:2305,Cyrtopodium poecilum,climate,1,1,0,0,0,0,0,0,0
taxon:2306,Cyrtopodium punctatum,climate,1,1,0,0,0,0,0,0,0
taxon:2307,Cyrtopodium saintlegerianum,climate,1,1,0,0,0,0,0,0,0
taxon:2308,Cyrtopodium schargellii,climate,1,1,0,0,0,0,0,0,0
taxon:2309,Cyrtopodium triste,climate,1,1,0,0,0,0,0,0,0
taxon:2310,Cyrtopodium valebellae,climate,1,1,0,0,0,0,0,0,0
taxon:2311,Cyrtopodium vernum,climate,1,1,0,0,0,0,0,0,0
taxon:2312,Cyrtopodium vestitum,climate,1,1,0,0,0,0,0,0,0
taxon:2313,Cyrtopodium virescens,climate,1,1,0,0,0,0,0,0,0
taxon:2314,Cyrtopodium willmorei,climate,1,1,0,0,0,0,0,0,0
taxon:2315,Cyrtopodium witeckii,climate,1,1,0,0,0,0,0,0,0
taxon:2316,Cyrtopodium withneri,climate,1,1,0,0,0,0,0,0,0
taxon:2320,Psychopsis papilio,climate,1,1,0,0,0,0,0,0,0
taxon:2321,Trichopilia dalstroemii,climate,1,1,0,0,0,0,0,0,0
taxon:2322,Trichopilia endresiana,climate,1,1,0,0,0,0,0,0,0
taxon:2323,Trichopilia eneidae,climate,1,1,0,0,0,0,0,0,0
taxon:2324,Trichopilia fragrans,climate,1,1,0,0,0,0,0,0,0
taxon:2325,Trichopilia freulerae,climate,1,1,0,0,0,0,0,0,0
taxon:2326,Trichopilia oicophylax,climate,1,1,0,0,0,0,0,0,0
taxon:2327,Trichopilia galeottiana,climate,1,1,0,0,0,0,0,0,0
taxon:2329,Trichopilia grata,climate,1,1,0,0,0,0,0,0,0
taxon:2330,Trichopilia gustavoi,climate,1,1,0,0,0,0,0,0,0
taxon:2331,Trichopilia hennisiana,climate,1,1,0,0,0,0,0,0,0
taxon:2332,Trichopilia juninensis,climate,1,1,0,0,0,0,0,0,0
taxon:2334,Trichopilia laxa,climate,1,1,0,0,0,0,0,0,0
taxon:2335,Trichopilia leucoxantha,climate,1,1,0,0,0,0,0,0,0
taxon:2338,Trichopilia mesoperuviensis,climate,1,1,0,0,0,0,0,0,0
taxon:2339,Trichopilia mutica,climate,1,1,0,0,0,0,0,0,0
taxon:2340,Trichopilia pendula,climate,1,1,0,0,0,0,0,0,0
taxon:2341,Trichopilia peruviana,climate,1,1,0,0,0,0,0,0,0
taxon:2342,Trichopilia primulina,climate,1,1,0,0,0,0,0,0,0
taxon:2343,Trichopilia punctata,climate,1,1,0,0,0,0,0,0,0
taxon:2345,Trichopilia x ramonensis,climate,1,1,0,0,0,0,0,0,0
taxon:2346,Cuitlauzina candida,climate,1,1,0,0,0,0,0,0,0
taxon:2347,Cuitlauzina cariasii,climate,1,1,0,0,0,0,0,0,0
taxon:2351,Cuitlauzina pandurata,climate,1,1,0,0,0,0,0,0,0
taxon:2352,Trichocentrum x crispiluridum,climate,1,1,0,0,0,0,0,0,0
taxon:2353,Trichocentrum pumilum,climate,1,1,0,0,0,0,0,0,0
taxon:2355,Trichocentrum purpureum,climate,1,1,0,0,0,0,0,0,0
taxon:2357,Trichocentrum recurvum,climate,1,1,0,0,0,0,0,0,0
taxon:2359,Trichocentrum schunkeanum,climate,1,1,0,0,0,0,0,0,0
taxon:2360,Trichocentrum schwambachiae,climate,1,1,0,0,0,0,0,0,0
taxon:2362,Trichocentrum silverarum,climate,1,1,0,0,0,0,0,0,0
taxon:2363,Trichocentrum splendidum,climate,1,1,0,0,0,0,0,0,0
taxon:2364,Trichocentrum sprucei,climate,1,1,0,0,0,0,0,0,0
taxon:2365,Trichocentrum stacyi,climate,1,1,0,0,0,0,0,0,0
taxon:2366,Trichocentrum stramineum,climate,1,1,0,0,0,0,0,0,0
taxon:2367,Trichocentrum tapiae,climate,1,1,0,0,0,0,0,0,0
taxon:2369,Trichocentrum tigrinum,climate,1,1,0,0,0,0,0,0,0
taxon:2370,Trichocentrum ultrajectinum,climate,1,1,0,0,0,0,0,0,0
taxon:2371,Mormodes matogrossensis,climate,1,1,0,0,0,0,0,0,0
taxon:2372,Mormodes mejiae,climate,1,1,0,0,0,0,0,0,0
taxon:2373,Mormodes morenoi,climate,1,1,0,0,0,0,0,0,0
taxon:2374,Mormodes mutunensis,climate,1,1,0,0,0,0,0,0,0
taxon:2375,Mormodes nagelii,climate,1,1,0,0,0,0,0,0,0
taxon:2376,Mormodes oberlanderiana,climate,1,1,0,0,0,0,0,0,0
taxon:2377,Mormodes oceloteoides,climate,1,1,0,0,0,0,0,0,0
taxon:2379,Mormodes orinocoensis,climate,1,1,0,0,0,0,0,0,0
taxon:2380,Mormodes pabstiana,climate,1,1,0,0,0,0,0,0,0
taxon:2382,Mormodes pardalinata,climate,1,1,0,0,0,0,0,0,0
taxon:2383,Mormodes peruviana,climate,1,1,0,0,0,0,0,0,0
taxon:2385,Mormodes ramirezii,climate,1,1,0,0,0,0,0,0,0
taxon:2387,Mormodes rodriguesiana,climate,1,1,0,0,0,0,0,0,0
taxon:2388,Mormodes rolfeana,climate,1,1,0,0,0,0,0,0,0
taxon:2391,Mormodes saccata,climate,1,1,0,0,0,0,0,0,0
taxon:2393,Mormodes sanguineoclaustra,climate,1,1,0,0,0,0,0,0,0
taxon:2394,Mormodes sinuata,climate,1,1,0,0,0,0,0,0,0
taxon:2395,Mormodes skinneri,climate,1,1,0,0,0,0,0,0,0
taxon:2396,Mormodes sotoana,climate,1,1,0,0,0,0,0,0,0
taxon:2397,Trichocentrum undulatum,climate,1,1,0,0,0,0,0,0,0
taxon:2398,Trichocentrum viridulum,climate,1,1,0,0,0,0,0,0,0
taxon:2400,Trichocentrum x cicyi,climate,1,1,0,0,0,0,0,0,0
taxon:2401,Trichocentrum x francoi,climate,1,1,0,0,0,0,0,0,0
taxon:2424,Lockhartia odontochila,climate,1,1,0,0,0,0,0,0,0
taxon:2402,Trichocentrum x haematochilum,climate,1,1,0,0,0,0,0,0,0
taxon:2403,Trichocentrum x lindeoerstedii,climate,1,1,0,0,0,0,0,0,0
taxon:2404,Trichocentrum x lurigenense,climate,1,1,0,0,0,0,0,0,0
taxon:2405,Trichocentrum x lurilindenii,climate,1,1,0,0,0,0,0,0,0
taxon:2406,Trichocentrum x marvraganii,climate,1,1,0,0,0,0,0,0,0
taxon:2408,Trichocentrum x quintanarooense,climate,1,1,0,0,0,0,0,0,0
taxon:2409,Trichocentrum x teaboanum,climate,1,1,0,0,0,0,0,0,0
taxon:2410,Trichocentrum yucatanense,climate,1,1,0,0,0,0,0,0,0
taxon:2438,Ornithocephalus aurorae,climate,1,1,0,0,0,0,0,0,0
taxon:2413,Lockhartia acuta,climate,1,1,0,0,0,0,0,0,0
taxon:2416,Lockhartia chocoensis,climate,1,1,0,0,0,0,0,0,0
taxon:2417,Lockhartia longifolia,climate,1,1,0,0,0,0,0,0,0
taxon:2419,Lockhartia lunifera,climate,1,1,0,0,0,0,0,0,0
taxon:2421,Lockhartia niesseniae,climate,1,1,0,0,0,0,0,0,0
taxon:2422,Lockhartia oblongicallosa,climate,1,1,0,0,0,0,0,0,0
taxon:2423,Lockhartia obtusata,climate,1,1,0,0,0,0,0,0,0
taxon:2425,Lockhartia oerstedii,climate,1,1,0,0,0,0,0,0,0
taxon:2426,Lockhartia parthenocomos,climate,1,1,0,0,0,0,0,0,0
taxon:2427,Lockhartia parthenoglossa,climate,1,1,0,0,0,0,0,0,0
taxon:2428,Lockhartia rugosifolia,climate,1,1,0,0,0,0,0,0,0
taxon:2429,Lockhartia schunkei,climate,1,1,0,0,0,0,0,0,0
taxon:2430,Lockhartia serra,climate,1,1,0,0,0,0,0,0,0
taxon:2431,Lockhartia tenuiflora,climate,1,1,0,0,0,0,0,0,0
taxon:2432,Lockhartia tuberculata,climate,1,1,0,0,0,0,0,0,0
taxon:2433,Lockhartia verrucosa,climate,1,1,0,0,0,0,0,0,0
taxon:2435,Ornithocephalus alfredoi,climate,1,1,0,0,0,0,0,0,0
taxon:2436,Ornithocephalus archilarum,climate,1,1,0,0,0,0,0,0,0
taxon:2437,Ornithocephalus aristatus,climate,1,1,0,0,0,0,0,0,0
taxon:2439,Ornithocephalus cryptanthus,climate,1,1,0,0,0,0,0,0,0
taxon:2440,Ornithocephalus cujeticola,climate,1,1,0,0,0,0,0,0,0
taxon:2441,Ornithocephalus dalstroemii,climate,1,1,0,0,0,0,0,0,0
taxon:2442,Ornithocephalus dodsonii,climate,1,1,0,0,0,0,0,0,0
taxon:2443,Ornithocephalus dolabratus,climate,1,1,0,0,0,0,0,0,0
taxon:2444,Ornithocephalus dressleri,climate,1,1,0,0,0,0,0,0,0
taxon:2445,Mormodes speciosa,climate,1,1,0,0,0,0,0,0,0
taxon:2446,Mormodes tapoayense,climate,1,1,0,0,0,0,0,0,0
taxon:2447,Mormodes tezontle,climate,1,1,0,0,0,0,0,0,0
taxon:2449,Mormodes tibicen,climate,1,1,0,0,0,0,0,0,0
taxon:2450,Mormodes tigrina,climate,1,1,0,0,0,0,0,0,0
taxon:2451,Mormodes tuxtlensis,climate,1,1,0,0,0,0,0,0,0
taxon:2452,Mormodes uncia,climate,1,1,0,0,0,0,0,0,0
taxon:2453,Mormodes variabilis,climate,1,1,0,0,0,0,0,0,0
taxon:2454,Mormodes vernixioidea ssp. vernixioidea,climate,1,1,0,0,0,0,0,0,0
taxon:2455,Mormodes vernixioidea ssp. autanensis,climate,1,1,0,0,0,0,0,0,0
taxon:2457,Mormodes vinacea,climate,1,1,0,0,0,0,0,0,0
taxon:2458,Mormodes warscewiczii,climate,1,1,0,0,0,0,0,0,0
taxon:2460,Cyrtopodium aliciae,climate,1,1,0,0,0,0,0,0,0
taxon:2461,Cyrtopodium andersonii,climate,1,1,0,0,0,0,0,0,0
taxon:2462,Cyrtopodium macedoi,climate,1,1,0,0,0,0,0,0,0
taxon:2463,Cyrtopodium blanchetii,climate,1,1,0,0,0,0,0,0,0
taxon:2478,Cyrtopodium lamellaticallosum,climate,1,1,0,0,0,0,0,0,0
taxon:2464,Cyrtopodium braemii,climate,1,1,0,0,0,0,0,0,0
taxon:2465,Cyrtopodium brandonianum,climate,1,1,0,0,0,0,0,0,0
taxon:2466,Cyrtopodium cachimboense,climate,1,1,0,0,0,0,0,0,0
taxon:2467,Cyrtopodium caiapoense,climate,1,1,0,0,0,0,0,0,0
taxon:2468,Cyrtopodium cipoense,climate,1,1,0,0,0,0,0,0,0
taxon:2469,Cyrtopodium confusum,climate,1,1,0,0,0,0,0,0,0
taxon:2470,Cyrtopodium cristatum,climate,1,1,0,0,0,0,0,0,0
taxon:2471,Cyrtopodium dusenii,climate,1,1,0,0,0,0,0,0,0
taxon:2472,Cyrtopodium hatschbachii,climate,1,1,0,0,0,0,0,0,0
taxon:2473,Cyrtopodium holstii,climate,1,1,0,0,0,0,0,0,0
taxon:2474,Cyrtopodium izaguirreae,climate,1,1,0,0,0,0,0,0,0
taxon:2475,Cyrtopodium josephense,climate,1,1,0,0,0,0,0,0,0
taxon:2476,Cyrtopodium kleinii,climate,1,1,0,0,0,0,0,0,0
taxon:2479,Cyrtopodium latifolium,climate,1,1,0,0,0,0,0,0,0
taxon:2480,Cyrtopodium linearifolium,climate,1,1,0,0,0,0,0,0,0
taxon:2484,Psychopsis sanderae,climate,1,1,0,0,0,0,0,0,0
taxon:2487,Trichopilia aenigma,climate,1,1,0,0,0,0,0,0,0
taxon:2488,Trichopilia amabilis,climate,1,1,0,0,0,0,0,0,0
taxon:2489,Trichopilia archilarum,climate,1,1,0,0,0,0,0,0,0
taxon:2490,Trichopilia boliviensis,climate,1,1,0,0,0,0,0,0,0
taxon:2491,Trichopilia brevis,climate,1,1,0,0,0,0,0,0,0
taxon:2494,Trichopilia punicea,climate,1,1,0,0,0,0,0,0,0
taxon:2495,Trichopilia rostrata,climate,1,1,0,0,0,0,0,0,0
taxon:2498,Trichopilia similis,climate,1,1,0,0,0,0,0,0,0
taxon:2499,Trichopilia steinii,climate,1,1,0,0,0,0,0,0,0
taxon:2500,Trichopilia suavis,climate,1,1,0,0,0,0,0,0,0
taxon:2501,Trichopilia subulata,climate,1,1,0,0,0,0,0,0,0
taxon:2513,Ornithocephalus iridifolius,climate,1,1,0,0,0,0,0,0,0
taxon:2502,Trichopilia tortilis,climate,1,1,0,0,0,0,0,0,0
taxon:2503,Trichopilia tubella,climate,1,1,0,0,0,0,0,0,0
taxon:2504,Ornithocephalus dunstervillei,climate,1,1,0,0,0,0,0,0,0
taxon:2506,Ornithocephalus escobarianus,climate,1,1,0,0,0,0,0,0,0
taxon:2508,Ornithocephalus garayi,climate,1,1,0,0,0,0,0,0,0
taxon:2510,Ornithocephalus grex-anserinus,climate,1,1,0,0,0,0,0,0,0
taxon:2511,Ornithocephalus hoppii,climate,1,1,0,0,0,0,0,0,0
taxon:2515,Ornithocephalus lankesteri,climate,1,1,0,0,0,0,0,0,0
taxon:2516,Ornithocephalus lehmannii,climate,1,1,0,0,0,0,0,0,0
taxon:2517,Ornithocephalus leslie-garayi,climate,1,1,0,0,0,0,0,0,0
taxon:2518,Ornithocephalus micranthus,climate,1,1,0,0,0,0,0,0,0
taxon:2520,Ornithocephalus montealegreae,climate,1,1,0,0,0,0,0,0,0
taxon:2521,Ornithocephalus vasquezii,climate,1,1,0,0,0,0,0,0,0
taxon:2523,Caluera mammosa,climate,1,1,0,0,0,0,0,0,0
taxon:2524,Caluera napoensis,climate,1,1,0,0,0,0,0,0,0
taxon:2525,Caluera surinamensis,climate,1,1,0,0,0,0,0,0,0
taxon:2526,Caluera tavaresii,climate,1,1,0,0,0,0,0,0,0
taxon:2527,Caluera vulpina,climate,1,1,0,0,0,0,0,0,0
taxon:2528,Dunstervillea antioquensis,climate,1,1,0,0,0,0,0,0,0
taxon:2529,Dunstervillea bifida,climate,1,1,0,0,0,0,0,0,0
taxon:2530,Dunstervillea cundinamarcae,climate,1,1,0,0,0,0,0,0,0
taxon:2531,Dunstervillea dalstroemii,climate,1,1,0,0,0,0,0,0,0
taxon:2532,Hintonella mexicana,climate,1,1,0,0,0,0,0,0,0
taxon:2533,Telipogon alticola,climate,1,1,0,0,0,0,0,0,0
taxon:2534,Trichoceros antennifer,climate,1,1,0,0,0,0,0,0,0
taxon:2535,Trichoceros carinifer,climate,1,1,0,0,0,0,0,0,0
taxon:2536,Trichoceros cristinae,climate,1,1,0,0,0,0,0,0,0
taxon:2537,Trichoceros dombeyi,climate,1,1,0,0,0,0,0,0,0
taxon:2538,Trichoceros hajekiorum,climate,1,1,0,0,0,0,0,0,0
taxon:2539,Trichoceros muralis,climate,1,1,0,0,0,0,0,0,0
taxon:2540,Trichoceros onaensis,climate,1,1,0,0,0,0,0,0,0
taxon:2541,Trichoceros platyceros,climate,1,1,0,0,0,0,0,0,0
taxon:2543,Trichoceros tupaipi,climate,1,1,0,0,0,0,0,0,0
taxon:2544,Telipogon acicularis,climate,1,1,0,0,0,0,0,0,0
taxon:2545,Telipogon alberti,climate,1,1,0,0,0,0,0,0,0
taxon:2546,Telipogon alegriae,climate,1,1,0,0,0,0,0,0,0
taxon:2547,Telipogon alexii,climate,1,1,0,0,0,0,0,0,0
taxon:2548,Telipogon amoanus,climate,1,1,0,0,0,0,0,0,0
taxon:2550,Telipogon anacristinae,climate,1,1,0,0,0,0,0,0,0
taxon:2552,Telipogon andreetae,climate,1,1,0,0,0,0,0,0,0
taxon:2555,Telipogon antisuyuensis,climate,1,1,0,0,0,0,0,0,0
taxon:2557,Telipogon ardeltianus,climate,1,1,0,0,0,0,0,0,0
taxon:2560,Trichopilia turialbae,climate,1,1,0,0,0,0,0,0,0
taxon:2563,Cuitlauzina pulchella,climate,1,1,0,0,0,0,0,0,0
taxon:2572,Trichocentrum aurisasinorum,climate,1,1,0,0,0,0,0,0,0
taxon:2566,Rossioglossum pardoi,climate,1,1,0,0,0,0,0,0,0
taxon:2567,Rossioglossum parvulum,climate,1,1,0,0,0,0,0,0,0
taxon:2568,Rossioglossum schlieperianum,climate,1,1,0,0,0,0,0,0,0
taxon:2569,Rossioglossum splendens,climate,1,1,0,0,0,0,0,0,0
taxon:2570,Trichocentrum aguirrei,climate,1,1,0,0,0,0,0,0,0
taxon:2576,Trichocentrum binotii,climate,1,1,0,0,0,0,0,0,0
taxon:2577,Trichocentrum biorbiculare,climate,1,1,0,0,0,0,0,0,0
taxon:2578,Trichocentrum brachyceras,climate,1,1,0,0,0,0,0,0,0
taxon:2579,Trichocentrum brachyphyllum,climate,1,1,0,0,0,0,0,0,0
taxon:2580,Trichocentrum brenesii,climate,1,1,0,0,0,0,0,0,0
taxon:2582,Trichocentrum obcordilabium,climate,1,1,0,0,0,0,0,0,0
taxon:2583,Trichocentrum candidum,climate,1,1,0,0,0,0,0,0,0
taxon:2584,Trichocentrum cosymbephorum,climate,1,1,0,0,0,0,0,0,0
taxon:2626,Ornithocephalus brachystachys,climate,1,1,0,0,0,0,0,0,0
taxon:2585,Trichocentrum crispiflorum,climate,1,1,0,0,0,0,0,0,0
taxon:2586,Trichocentrum croatii,climate,1,1,0,0,0,0,0,0,0
taxon:2587,Trichocentrum croizatii,climate,1,1,0,0,0,0,0,0,0
taxon:2588,Trichocentrum cymbiglossum,climate,1,1,0,0,0,0,0,0,0
taxon:2590,Trichocentrum divaricatum,climate,1,1,0,0,0,0,0,0,0
taxon:2592,Trichocentrum estrellense,climate,1,1,0,0,0,0,0,0,0
taxon:2594,Trichocentrum jonesianum,climate,1,1,0,0,0,0,0,0,0
taxon:2595,Trichocentrum juncifolium,climate,1,1,0,0,0,0,0,0,0
taxon:2596,Trichocentrum lacerum,climate,1,1,0,0,0,0,0,0,0
taxon:2597,Trichocentrum lanceanum,climate,1,1,0,0,0,0,0,0,0
taxon:2598,Trichocentrum leeanum,climate,1,1,0,0,0,0,0,0,0
taxon:2599,Trichocentrum leptotifolium,climate,1,1,0,0,0,0,0,0,0
taxon:2600,Trichocentrum lindenii,climate,1,1,0,0,0,0,0,0,0
taxon:2601,Trichocentrum longicalcaratum,climate,1,1,0,0,0,0,0,0,0
taxon:2602,Trichocentrum oestlundianum,climate,1,1,0,0,0,0,0,0,0
taxon:2603,Trichocentrum panduratum,climate,1,1,0,0,0,0,0,0,0
taxon:2628,Telipogon asuayanus,climate,1,1,0,0,0,0,0,0,0
taxon:2604,Trichocentrum paniculatum,climate,1,1,0,0,0,0,0,0,0
taxon:2605,Trichocentrum pendulum,climate,1,1,0,0,0,0,0,0,0
taxon:2606,Trichocentrum perezii,climate,1,1,0,0,0,0,0,0,0
taxon:2607,Trichocentrum pfavii ssp. pfavii,climate,1,1,0,0,0,0,0,0,0
taxon:2608,Trichocentrum pfavii ssp. dotae,climate,1,1,0,0,0,0,0,0,0
taxon:2609,Trichocentrum pohlianum,climate,1,1,0,0,0,0,0,0,0
taxon:2610,Trichocentrum popowianum,climate,1,1,0,0,0,0,0,0,0
taxon:2611,Trichocentrum pulchrum,climate,1,1,0,0,0,0,0,0,0
taxon:2612,Lockhartia compacta,climate,1,1,0,0,0,0,0,0,0
taxon:2613,Lockhartia endresiana,climate,1,1,0,0,0,0,0,0,0
taxon:2614,Lockhartia galeottiana,climate,1,1,0,0,0,0,0,0,0
taxon:2616,Lockhartia goyazensis,climate,1,1,0,0,0,0,0,0,0
taxon:2618,Lockhartia hercodonta,climate,1,1,0,0,0,0,0,0,0
taxon:2619,Lockhartia imbricata,climate,1,1,0,0,0,0,0,0,0
taxon:2620,Lockhartia latilabris,climate,1,1,0,0,0,0,0,0,0
taxon:2621,Lockhartia lepticaula,climate,1,1,0,0,0,0,0,0,0
taxon:2624,Ornithocephalus bonitensis,climate,1,1,0,0,0,0,0,0,0
taxon:2630,Telipogon aureus,climate,1,1,0,0,0,0,0,0,0
taxon:2631,Telipogon auriculatus,climate,1,1,0,0,0,0,0,0,0
taxon:2632,Telipogon austroperuvianus,climate,1,1,0,0,0,0,0,0,0
taxon:2633,Telipogon ballesteroi,climate,1,1,0,0,0,0,0,0,0
taxon:2634,Telipogon barbozae,climate,1,1,0,0,0,0,0,0,0
taxon:2635,Telipogon benedicti,climate,1,1,0,0,0,0,0,0,0
taxon:2636,Telipogon bennettii,climate,1,1,0,0,0,0,0,0,0
